"state","county","math_score","college_share","income","poor_share","pop"
"Utah","Wasatch County",3.1864491,0.31292155,73267.7801104972,0.060800411,22199
"Utah","Washington County",3.4680727,0.23757239,53448.7232958042,0.11289009,138492
"Utah","Wayne County",2.9914699,0.22685714,41684,0.12282649,2557
"Utah","Weber County",2.785018,0.22154231,61882.9193032227,0.11431667,234517
"Vermont","Addison County",3.8837409,0.32886004,60796.2332907852,0.12361278,36642
"Vermont","Bennington County",2.9589748,0.30941027,52959.096996633,0.10837241,36210
"Vermont","Caledonia County",3.3694391,0.27417183,48176.4899285874,0.13533889,30026
"Vermont","Chittenden County",3.8109932,0.45891818,68627.7122872018,0.11616825,152734
"Vermont","Essex County",NA,0.15924151,39531.3415794481,0.16925961,6345
"Vermont","Franklin County",3.368041,0.21008371,59108.2849662799,0.10501332,48464
"Vermont","Grand Isle County",3.0541701,0.28579897,64325.5784791966,0.064985119,7496
"Vermont","Lamoille County",3.5823436,0.34191802,52744.824473953,0.12162683,26821
"Vermont","Orange County",3.4174726,0.29648963,54975.2992811722,0.10006113,28946
"Vermont","Orleans County",4.2232194,0.19797936,44221.3836436414,0.14278224,27247
"Vermont","Rutland County",3.5631394,0.26247275,50673.39331949,0.11802926,62658
"Vermont","Washington County",3.7928948,0.37287474,59038.5151006148,0.10764421,58863
"Vermont","Windham County",4.1392484,0.33498871,50440.4438478647,0.11095405,43450
"Vermont","Windsor County",3.9426448,0.32991725,57076.0255867302,0.097213082,56531
"Virginia","Accomack County",2.7732954,0.17778473,38372.6703459091,0.15507074,38498
"Virginia","Albemarle County",2.9178963,0.51360178,71915.177528544,0.10141147,94452
"Virginia","Alleghany County",2.5512011,0.14828537,46379.2782153846,0.10896514,16150
"Virginia","Amelia County",2.7060745,0.13194013,58167.7227738377,0.098817065,13043
"Virginia","Amherst County",2.8543773,0.15310508,47553.1332797577,0.13993345,32322
"Virginia","Appomattox County",2.9876556,0.11948676,52249.5720964403,0.13891539,14692
"Virginia","Arlington County",4.6469264,0.69465148,119152.746880133,0.07060346,224551
"Virginia","Augusta County",3.1378767,0.19816318,56033.6920677966,0.091284469,71561
"Virginia","Bath County",2.8018031,0.11512168,44985,0.10347734,4442
"Virginia","Bedford County",2.6645544,0.24391174,59612.4409864082,0.093300425,67325
"Virginia","Bland County",1.7547969,0.12091538,46644.3160902696,0.11326862,6668
"Virginia","Botetourt County",3.7875237,0.22956558,64269.4077470737,0.055300128,32807
"Virginia","Brunswick County",2.7304323,0.12377106,37734.1833449965,0.20751174,17332
"Virginia","Buchanan County",2.4458337,0.08846835,29327.967507677,0.21542165,22524
"Virginia","Buckingham County",1.6672732,0.14385189,44436.2348652747,0.20102723,16050
"Virginia","Campbell County",3.4633067,0.16113983,47491.4896794428,0.12295648,53143
"Virginia","Caroline County",3.8078935,0.15630394,57167.0892625679,0.07753516,28258
"Virginia","Carroll County",3.0669878,0.11593768,37474.2521802809,0.15365365,28985
"Virginia","Charles City County",2.499325,0.10877198,54365.1088754134,0.099141248,7261
"Virginia","Charlotte County",3.174736,0.15104276,34161.3745431432,0.15866446,12000
"Virginia","Chesterfield County",4.2967677,0.35411009,78149.9549418789,0.059353493,308879
"Virginia","Clarke County",3.667033,0.29269063,74789.9414992162,0.072371408,14585
"Virginia","Craig County",3.8155892,0.1363388,40500,0.072408989,5040
"Virginia","Culpeper County",3.4702973,0.21623115,66161.7134656986,0.066173211,47195
"Virginia","Cumberland County",2.4094205,0.11958282,37509.5471547951,0.15593401,9740
"Virginia","Dickenson County",2.3904581,0.085770428,32172.5541721688,0.19026388,15962
"Virginia","Dinwiddie County",3.8993602,0.13281226,50336.2475625871,0.12285209,26364
"Virginia","Essex County",3.9630105,0.16814117,47252.0490538965,0.085995287,11237
"Virginia","Fairfax County",4.1255097,0.57558906,124324.595232372,0.052136462,1055577
"Virginia","Fauquier County",3.8567765,0.30585262,92398.1834884898,0.052015822,68680
"Virginia","Floyd County",2.9717054,0.19370869,48395.3332024347,0.14532061,15122
"Virginia","Fluvanna County",2.7878642,0.25007638,66201.5076096688,0.076584883,25773
"Virginia","Franklin County",4.1181908,0.14819664,49234.0900835129,0.13105576,51947
"Virginia","Frederick County",2.6192052,0.2331385,70035.3286891003,0.079741389,75730
"Virginia","Giles County",3.2419269,0.1603235,47861.2103436307,0.15056179,17409
"Virginia","Gloucester County",4.5965099,0.19068727,63451.9126648217,0.093694672,39383
"Virginia","Goochland County",4.1035833,0.38395759,84229.5993304121,0.081348367,21398
"Virginia","Grayson County",2.4912322,0.10411645,31555.671666774,0.15355779,15482
"Virginia","Greene County",2.9441588,0.20057395,64141.6876596207,0.085102387,18655
"Virginia","Greensville County",2.4297683,0.050016288,41577.2596186015,0.16622584,12106
"Virginia","Halifax County",3.2869616,0.13266197,37793.7639965785,0.20156755,35063
"Virginia","Hanover County",4.325664,0.33397573,81348.0558965783,0.042932425,100408
"Virginia","Henrico County",3.9656379,0.38913113,71132.5434505677,0.096334577,298889
"Virginia","Henry County",3.1538599,0.1100826,35135.8535761112,0.16676034,54577
"Virginia","Highland County",NA,0.21374045,44877,0.088210702,2259
"Virginia","Isle of Wight County",3.6322191,0.25557202,69503.9897079671,0.08114069,36007
"Virginia","James City County",NA,0.44459668,81827.9260994792,0.0693978,64689
"Virginia","King and Queen County",4.5314426,0.098564997,50038.8495320374,0.13104334,6844
"Virginia","King George County",3.7272127,0.30872452,84880.901797829,0.069131412,23726
"Virginia","King William County",2.9184966,0.1968459,64443.8795105115,0.076229371,16526
"Virginia","Lancaster County",3.2749817,0.27330518,50572.5346326047,0.10126743,11230
"Virginia","Lee County",3.0942962,0.12011786,31052.2857310353,0.22018796,25170
"Virginia","Loudoun County",4.2889099,0.57528675,129150.342936003,0.03225518,311687
"Virginia","Louisa County",3.2985318,0.17939825,56361.1334419208,0.10123553,33542
"Virginia","Lunenburg County",2.0473897,0.09848728,38384.6967632027,0.158765,12874
"Virginia","Madison County",2.3088999,0.20685327,48515.6012924557,0.12535796,13671
"Virginia","Mathews County",2.6664588,0.20537886,62755.9426375585,0.082805261,8916
"Virginia","Mecklenburg County",2.1471767,0.13514447,39889.6754972958,0.18370427,31675
"Virginia","Middlesex County",6.0204115,0.27186149,51496.8287252487,0.10178796,10733
"Virginia","Montgomery County",3.7322345,0.40164512,48469.8964345164,0.23211735,91555
"Virginia","Nelson County",3.5879705,0.22631206,51080.2223035952,0.12053531,15319
"Virginia","New Kent County",3.8497679,0.2257475,75146.7592381572,0.04202221,18586
"Virginia","Northampton County",3.1277001,0.18745127,37157.3823553152,0.18323486,13434
"Virginia","Northumberland County",4.09057,0.22031577,55554.394890511,0.10849476,12929
"Virginia","Nottoway County",3.1889763,0.11123136,37940.539414628,0.17369494,15832
"Virginia","Orange County",3.3420234,0.21425763,64338.4110092291,0.096658207,33696
"Virginia","Page County",2.9467435,0.11078306,44544.1761500707,0.12505418,23973
"Virginia","Patrick County",2.8512871,0.095092125,35917.7819361817,0.1440371,18561
"Virginia","Pittsylvania County",3.699451,0.12817115,43040.5240449721,0.15076257,61294
"Virginia","Powhatan County",3.6530967,0.25592548,80770.8307066961,0.043565735,28050
"Virginia","Prince Edward County",3.3284142,0.21737257,43603.4501883733,0.2568132,22405
"Virginia","Prince George County",4.231214,0.17099085,66008.1721483555,0.075577728,36315
"Virginia","Prince William County",3.8116832,0.37213945,102379.984970224,0.052910708,392412
"Virginia","Pulaski County",3.3598423,0.13790101,49099.619207387,0.14703874,34767
"Virginia","Rappahannock County",1.775821,0.37442899,57428.5407568154,0.10310774,6971
"Virginia","Richmond County",3.8932991,0.10555138,44721.65830992,0.11418378,8935
"Virginia","Roanoke County",4.2059345,0.32772714,63620.9837728414,0.050633889,90991
"Virginia","Rockbridge County",2.840641,0.21620008,50973.1140449186,0.1244059,21196
"Virginia","Rockingham County",3.4648128,0.22027424,55201.5811646618,0.10155804,75568
"Virginia","Russell County",3.5978253,0.10952274,40094.2607537115,0.1705845,29105
"Virginia","Scott County",4.008872,0.099296413,38030.4823316219,0.18589322,22548
"Virginia","Shenandoah County",3.6875231,0.1744916,50202.1248303289,0.092996776,41201
"Virginia","Smyth County",3.1508231,0.14554521,39047.0992610531,0.19361402,31558
"Virginia","Southampton County",3.5342052,0.12802126,51487.1956914119,0.19238079,18404
"Virginia","Spotsylvania County",3.6764607,0.30014291,81170.4202472283,0.073345348,122551
"Virginia","Stafford County",3.7787449,0.35543007,101903.044996732,0.040127896,126324
"Virginia","Surry County",2.9655552,0.13473958,56037.4348257297,0.065687343,7102
"Virginia","Sussex County",2.5390255,0.10431313,41623.4558836892,0.23642416,12054
"Virginia","Tazewell County",3.9206445,0.14377493,38658.0774879099,0.16634594,44938
"Virginia","Warren County",3.351959,0.21376221,66297.8856420492,0.095230117,37208
"Virginia","Washington County",3.971091,0.20551558,46021.0089292222,0.14955398,53028
"Virginia","Westmoreland County",2.7749462,0.15957066,53698.8223329896,0.095633917,17749
"Virginia","Wise County",4.390934,0.1147375,36853.2819405577,0.19842328,41802
"Virginia","Wythe County",3.5529814,0.14098828,42789.4015734565,0.15454967,28806
"Virginia","York County",4.388567,0.41318426,86846.9001435904,0.039480936,60423
"Virginia","Alexandria city",3.5531621,0.59597415,98264.1329537173,0.078713685,153695
"Virginia","Bristol city",2.5704932,0.19789636,36332.3816091954,0.23573516,17620
"Virginia","Buena Vista city",1.2786802,0.16541706,29109,0.20622331,6150
"Virginia","Charlottesville city",4.0509119,0.46159235,51049.482093157,0.28948185,42470
"Virginia","Chesapeake city",3.5143366,0.27776882,73256.5901471137,0.067381158,224090
"Virginia","Colonial Heights city",3.7053463,0.19412613,53368.4591350296,0.076568477,17731
"Virginia","Covington city",3.5533085,0.10420015,35729.5475591344,0.18611094,6188
"Virginia","Danville city",3.397567,0.16255379,34430.7602257682,0.24529877,43973
"Virginia","Emporia city",NA,0.1530761,27410.4982284461,0.26031005,5661
"Virginia","Fairfax city",NA,0.53325051,102186.795213827,0.050888386,25066
"Virginia","Falls Church city",4.7056193,0.71074045,113735.220158936,0.045241758,12784
"Virginia","Franklin city",2.2606122,0.17188922,40634.240969471,0.22616935,8950
"Virginia","Fredericksburg city",2.5595322,0.2984328,59030.5771226221,0.23522122,23890
"Virginia","Galax city",3.3257062,0.12741901,30812.296222664,0.32333192,7087
"Virginia","Hampton city",3.3580914,0.21795651,50794.4460767194,0.13325821,142765
"Virginia","Harrisonburg city",2.7355461,0.36381862,45502.4939485628,0.32436141,45576
"Virginia","Hopewell city",2.7898123,0.10468183,40662.9353724935,0.20628743,23419
"Virginia","Lexington city",4.3878918,0.44358888,34464,0.30796859,6932
"Virginia","Lynchburg city",3.191041,0.25060493,42678.7281561293,0.25675878,74543
"Virginia","Manassas city",3.3825767,0.27757338,77306.0289521694,0.1366387,37984
"Virginia","Manassas Park city",3.1360805,0.22190571,78465.2352693898,0.072753422,12677
"Virginia","Martinsville city",2.479039,0.19470604,34424.9460241661,0.23089436,14418
"Virginia","Newport News city",2.5142608,0.22841133,51670.0114210459,0.13689314,192561
"Virginia","Norfolk city",2.7684379,0.25809121,48718.1405742246,0.16805987,233771
"Virginia","Norton city",3.2605758,0.20602033,26000,0.22617801,3790
"Virginia","Petersburg city",2.3463807,0.15138003,33983.8982109809,0.20149463,33435
"Virginia","Poquoson city",4.3999677,0.35954636,87401.6425514403,0.048852406,11743
"Virginia","Portsmouth city",3.1124001,0.1804706,48292.7907120484,0.15147965,99371
"Virginia","Radford city",3.6084113,0.43721491,28625.6175036568,0.35818657,16287
"Virginia","Richmond city",2.6470599,0.3275888,45465.0094508702,0.25918317,204080
"Virginia","Roanoke city",3.5726335,0.20855798,40188.399167285,0.2067135,94512
"Virginia","Salem city",4.2386646,0.29618967,51936.5786226917,0.087545253,25664
"Virginia","Staunton city",3.3489866,0.28608039,44802.8926556052,0.15125841,24023
"Virginia","Suffolk city",3.2486084,0.25012609,67004.4332328427,0.11010174,84525
"Virginia","Virginia Beach city",4.2630816,0.31218025,72820.6550318041,0.069772936,431622
"Virginia","Waynesboro city",3.0190673,0.21163629,44418.0409882891,0.19459374,22455
"Virginia","Williamsburg city",4.5755816,0.42931083,54364.7404037532,0.14389278,13124
"Virginia","Winchester city",3.0008223,0.27681282,50614.3616379804,0.17682925,26557
"Washington","Adams County",2.0706694,0.12950489,45921.4338423751,0.25195831,18219
"Washington","Asotin County",3.5896466,0.18250622,47645.9853859316,0.13347919,21620
"Washington","Benton County",3.3679652,0.26949766,65395.8827666522,0.12917802,173371
"Washington","Chelan County",2.8143768,0.22651559,52409.8366251225,0.11622101,73662
"Washington","Clallam County",3.8384371,0.22985582,47504.0745056299,0.14288709,71740
"Washington","Clark County",3.7834215,0.25540793,66229.0275599899,0.10762933,437814
"Washington","Columbia County",2.999692,0.19972453,42083,0.16395938,4202
"Washington","Cowlitz County",3.0732622,0.14532624,50722.4545747486,0.16721891,102393
"Washington","Douglas County",3.2199633,0.17071706,55529.1032499805,0.14295374,38372
"Washington","Ferry County",2.7369506,0.16683653,37652.269765594,0.20851269,7478
"Washington","Franklin County",2.5080879,0.14049321,57216.7434335939,0.19528596,82687
"Washington","Garfield County",3.3383331,0.1770512,51395,0.15716273,2097
"Washington","Grant County",2.6739824,0.13772468,50662.5574394075,0.20769773,90924
"Washington","Grays Harbor County",2.7367303,0.14250639,45714.4618459552,0.16151267,71778
"Washington","Island County",3.5795388,0.28915405,61077.8305479836,0.081900001,80324
"Washington","Jefferson County",2.9269772,0.35258806,50264.4359600964,0.13315271,29844
"Washington","King County",4.2284193,0.44656727,84242.3494060062,0.10512865,1948445
"Washington","Kitsap County",4.0856276,0.27560109,71072.8332198477,0.092378676,241782
"Washington","Kittitas County",3.4618783,0.33743867,46431.3396065013,0.23298728,40038
"Washington","Klickitat County",2.884856,0.18258317,49425.1017816714,0.19125153,20706
"Washington","Lewis County",3.1088862,0.15011245,46058.4817308329,0.13382083,74902
"Washington","Lincoln County",3.1821766,0.2075137,48451.9277199622,0.11748803,10186
"Washington","Mason County",2.7368879,0.17667802,50611.7433236132,0.15702534,58338
"Washington","Okanogan County",2.5526912,0.17741643,42197.526848249,0.19498248,41186
"Washington","Pacific County",1.9615222,0.16723733,39789.8339866157,0.16792141,20981
"Washington","Pend Oreille County",3.1619835,0.17874609,44271.0964541189,0.18223338,12867
"Washington","Pierce County",3.5072865,0.23070611,64063.4969788425,0.11670958,792919
"Washington","San Juan County",3.9988005,0.44993317,58044.6664975585,0.10054018,15595
"Washington","Skagit County",3.0024505,0.22505446,57496.6488139537,0.1172825,120500
"Washington","Skamania County",2.4682956,0.20074701,51801.3990601843,0.094096981,11053
"Washington","Snohomish County",3.731144,0.28019357,76075.884728774,0.08485771,709534
"Washington","Spokane County",3.7336948,0.27736652,52848.772747819,0.1438863,471852
"Washington","Stevens County",3.2535279,0.19168846,46112.4622912407,0.15271512,41984
"Washington","Thurston County",3.9898028,0.31399098,65079.2368590048,0.10324538,253676
"Washington","Wahkiakum County",3.3701181,0.15318303,48116,0.1223565,3980
"Washington","Walla Walla County",2.9322021,0.24293505,50062.5878435818,0.17882939,60183
"Washington","Whatcom County",3.4865763,0.31472477,54913.192288953,0.15766698,201856
"Washington","Whitman County",4.5812755,0.51765323,40108.1534974093,0.32480553,42628
"Washington","Yakima County",2.5942204,0.14464317,46412.1177358149,0.21884415,244483
"West Virginia","Barbour County",2.9918807,0.13425462,35010.909880041,0.18462709,15869
"West Virginia","Berkeley County",3.0708747,0.1976158,57803.627278749,0.099160269,105635
"West Virginia","Boone County",2.6790287,0.080556795,38510.9341832799,0.19221099,24626
"West Virginia","Braxton County",3.3223107,0.094657198,37554.8268952696,0.20339523,14477
"West Virginia","Brooke County",3.0881531,0.15709029,46104.7707424488,0.11050785,23169
"West Virginia","Cabell County",2.7664456,0.227841,39735.6899884758,0.22132327,95668
"West Virginia","Calhoun County",3.5930183,0.078649513,39701.0807657008,0.20550458,7172
"West Virginia","Clay County",3.2941754,0.086153418,32682.0904538675,0.23675714,9907
"West Virginia","Doddridge County",2.7284293,0.0780586,39484.8119970739,0.25225607,7181
"West Virginia","Fayette County",2.522711,0.10711839,37665.9005191251,0.21121305,46254
